Unnamed: 0,Character,Dialogue,EpisodeNo,SEID,Season
475,JERRY,knows whole stupid thing. Vanessa elevator...,1,S01E01,1
477,MORTY,"So, find out?",1,S01E01,1
478,JERRY,"Because, Vanessa probably told Pamela, Pamela probably told Elaine.",1,S01E01,1
479,MORTY,"So, you? Afraid her?",1,S01E01,1
480,JERRY,Yes. Yes am! (to Helen) else say phone?,1,S01E01,1
482,JERRY,"Yeah, tone voice? sound?",1,S01E01,1
484,MORTY,"Well, cant mad. Shes still coming wedding.",1,S01E01,1
485,JERRY,"Yeah, Im nervous.",1,S01E01,1
487,JERRY,Quone?,1,S01E01,1
489,JERRY,"Quone? No, Im afraid Im going challenge that.",1,S01E01,1
491,KRAMER,"No, dont challenge that. Thats word. Thats definite word.",1,S01E01,1
492,JERRY,challenging.,1,S01E01,1
493,KRAMER,Quone. quone something.,1,S01E01,1
494,JERRY,Uh-huh.,1,S01E01,1
496,MORTY,Quones word.,1,S01E01,1
497,JERRY,good. Sorry. is. Get off.,1,S01E01,1
499,KRAMER,"Nah, need medical dictionary! patient gets difficult, quone him.",1,S01E01,1
501,JERRY,must quite time there.,1,S01E01,1
503,JERRY,"Oh, Im sorry. Im waiting someone.",1,S01E01,1
505,JERRY,"Yeah, yeah...",1,S01E01,1
507,JERRY,"Yeah, Uncle Mac, mentioned it.",1,S01E01,1
509,JERRY,Thats perfect.,1,S01E01,1
510,JERRY,Could excuse one second? Im sorry.,1,S01E01,1
511,JERRY,"do? (introducing himself) Uh, Jerry Seinfeld.",1,S01E01,1
512,ELAINE,"Oh, do? Elaine Benes.",1,S01E01,1
513,JERRY,"Um, want now, want wait get car?",1,S01E01,1
514,ELAINE,"Oh no, lets now.",1,S01E01,1
515,JERRY,"right, whole elevator business, let explain-",1,S01E01,1
516,ELAINE,Okay.,1,S01E01,1
518,JERRY,"No, Im gonna take car.",1,S01E01,1
520,JERRY,"Anyway, know didnt ask you, mean felt uncomfortable, annoyed cab.",1,S01E01,1
521,ELAINE,"Well, Jerry, never saw flirt anyone before. quite spectacle.",1,S01E01,1
523,ELAINE,"Oh, bye. Good see you.",1,S01E01,1
525,JERRY,"Oh, Im sorry. Elaine, cousin, Artie Levine.",1,S01E01,1
527,JERRY,"(sarcastically) Yeah, Levine. Im Jerry Cougar Mellencamp. Anyway, admit fairly ridiculous thing do, mean, mean, obviously little problem here.",1,S01E01,1
528,ELAINE,"Yeah, obviously.",1,S01E01,1
529,JERRY,"mean, gonna friends, gotta able talk people.",1,S01E01,1
530,ELAINE,Couldnt agree more.,1,S01E01,1
531,JERRY,Good.,1,S01E01,1
532,ELAINE,Good.,1,S01E01,1
533,JERRY,Good.,1,S01E01,1
534,ELAINE,Great!,1,S01E01,1
535,JERRY,Great? get great?,1,S01E01,1
536,ELAINE,great to... talk about... people...,1,S01E01,1
537,JERRY,...Guys?,1,S01E01,1
538,ELAINE,Yeah.,1,S01E01,1
539,JERRY,"Uh-huh. Yeah. So, anybody specific?",1,S01E01,1
540,ELAINE,No. general guy.,1,S01E01,1
541,JERRY,Oh really? Elaine Marie Benes...,1,S01E01,1
542,ELAINE,"What? No, big deal.",1,S01E01,1
543,JERRY,"No, thats great! Thats terrific!",1,S01E01,1
544,ELAINE,"No, met...",1,S01E01,1
545,JERRY,Doesnt matter. Whats young mans name? would like meet him.,1,S01E01,1
546,ELAINE,"Hmmm, dont think so.",1,S01E01,1
547,JERRY,"Well, do? artisan, craftsman, labourer sort?",1,S01E01,1
548,ELAINE,Wall street.,1,S01E01,1
549,JERRY,"Ah, high finance. Bulls, Bears, people Conneticut.",1,S01E01,1
550,ELAINE,happens pretty good lookin.,1,S01E01,1
551,JERRY,"(pause) right, sir.",1,S01E01,1
552,ELAINE,And... hes hilarious.,1,S01E01,1
553,JERRY,thats fair! meet guy?,1,S01E01,1
554,ELAINE,staked health club.,1,S01E01,1
555,JERRY,"Uh huh. youre stakeout, find better stand wall, kinda crouch behind big plant?",1,S01E01,1
556,JERRY,"Yknow think even youve relationship someone, lets say, especially youve relationship someone try become friends afterwards, difficult. Isnt this? hard. Because, know well, know others tricks. like two magicians, trying entertain other. one goes, Look, rabbit. goes, So? believe card. Look, dont saw half call night, okay?",1,S01E01,1
557,JERRY,"move centre lane, get ahead women, felt reason guess, thought cut off. So, pulls along side me, gives finger. seems like arbitrary, ridiculous thing pick finger show person. finger, mean? Someone shows one fingers Im supposed feel bad. way supposed work? mean, could give someone toe, really, couldnt you? would feel worse got toe, got finger. Cause easy give someone toe, youve gotta get shoe off, sock drive, get and... (Jerry pretends drive one foot air, giving toe.) Look toe, buddy. (He puts foot down.) mean, thats really insulting get toe, isnt it?",2,S01E02,1
558,JERRY,"it? Got cue tips, got mini-umbrella, something boring read plane. (Jerry zips bag ceremoniously.) Thats it. Done!",2,S01E02,1
559,ELAINE,(claps hands) single greatest packing performance ever seen.,2,S01E02,1
560,JERRY,(proudly) am...the master packer.,2,S01E02,1
561,ELAINE,"(laughs) Yeah, right, youre master packer.",2,S01E02,1
562,JERRY,"must understand, Elaine, (picking umbrella) packing different leading men battle. (Jerry hits bag rhythmically umbrella.) Youve gotta know strengths weaknesses every soldier platoon. collapsible toothbrush pair ordinary black socks.",2,S01E02,1
563,ELAINE,"(raising hand) Scuse me, master packer...",2,S01E02,1
564,JERRY,Yes.,2,S01E02,1
565,ELAINE,gimme keys.,2,S01E02,1
566,JERRY,"right, sir. (He tosses Elaine keys. apartment buzzer goes off; Jerry presses first button; intercom) George?",2,S01E02,1
567,GEORGE,(from intercom) Yeah.,2,S01E02,1
568,ELAINE,"Okay, so, now, anything else need know place?",2,S01E02,1
569,JERRY,"Uh, yeah, the, uh, hot water takes little come on. So, best thing turn on, shopping, come back take shower.",2,S01E02,1
570,ELAINE,"Okay, quite place.",2,S01E02,1
571,JERRY,Theres more. refrigerator.,2,S01E02,1
572,JERRY,"Deduct minimum two days expiration dates. (He uses umbrella point certain compartments fridge.) meat, leftovers, butter. (He closes fridge.) cannot overstate soft cheeses kind. clear?",2,S01E02,1
573,ELAINE,Ill eat out.,2,S01E02,1
574,JERRY,"One thing, Benes, regarding sexual activity Strictly prohibited, absolutely must, us big favour. tub.",2,S01E02,1
575,GEORGE,(to Jerry) Ready?,2,S01E02,1
576,JERRY,"Yeah, one sec.",2,S01E02,1
577,GEORGE,"Hey, Elaine.",2,S01E02,1
578,ELAINE,Hi.,2,S01E02,1
579,GEORGE,Coming airport us?,2,S01E02,1
580,ELAINE,"No, Im staying weekend. Im getting break roommate.",2,S01E02,1
581,GEORGE,"Oh, actress-waitress?",2,S01E02,1
582,ELAINE,"No, waitress-actress. got part dinner theater production Chorus Line. So, day long shes walking around apartment singing, God, hope get it, hope get it! Shes gonna get right her...",2,S01E02,1
583,GEORGE,kick out.,2,S01E02,1
584,ELAINE,Shes lease! George got find another place me.,2,S01E02,1
585,GEORGE,"Yeah, well...a little rough finding something good price-range. (to Jerry) you, friend, may luck.",2,S01E02,1
586,JERRY,Im looking.,2,S01E02,1
587,GEORGE,"no, ones different. ones beauty!",2,S01E02,1
588,JERRY,"Yeah, whats like?",2,S01E02,1
589,GEORGE,"havent seen yet, two-bedroom, uh, west 83rd, bout half block park?",2,S01E02,1
590,JERRY,much?,2,S01E02,1
591,GEORGE,"Uh, twice youre payin here, great building. two bedrooms!",2,S01E02,1
592,JERRY,Two bedrooms? need two bedrooms? got enough trouble maintaining activity one. (George gives Elaine look Jerrys back turned. Jerry turns around.) saw that.,2,S01E02,1
593,ELAINE,oughta least take look it.,2,S01E02,1
594,JERRY,Really? Why?,2,S01E02,1
595,ELAINE,Cause could move here.,2,S01E02,1
596,JERRY,Ohhhh...,2,S01E02,1
597,ELAINE,time got outta anyway.,2,S01E02,1
598,GEORGE,"Yeah, tell im. quickly, Im double parked here.",2,S01E02,1
599,ELAINE,"Listen, Jerry, place falling apart. hot water, cant soft cheese...",2,S01E02,1
600,GEORGE,Lets forget radiator. steam ten years. human turn off.,2,S01E02,1
601,ELAINE,"Jerry, come on, youre doin okay now. least take look place. shouldnt live like this.",2,S01E02,1
602,JERRY,Like this? said wanted live here.,2,S01E02,1
603,ELAINE,"Well, step up. like moving Iceland Finland.",2,S01E02,1
604,GEORGE,"Jerry, you, wanna, wanna see place not?",2,S01E02,1
605,JERRY,"cant think now. Come on, Im going Minneapolis. got four shows weekend.",2,S01E02,1
606,JERRY,"Elaine. (Jerry puts bags down, sits couch, picks remote control points spot TV usually occupies. TV there. continues point remote random things around room, searching TV.) ELAINE!",2,S01E02,1
607,ELAINE,"(from bathroom) JERRY! (Elaine enters living-room.) Jerry, oh, hi, welcome back. shows?",2,S01E02,1
608,JERRY,"Great, fun. Wheres TV, wheres VCR?",2,S01E02,1
609,JERRY,What?,2,S01E02,1
610,ELAINE,stolen.,2,S01E02,1
611,JERRY,Stolen? When?,2,S01E02,1
612,ELAINE,couple hours ago. police coming right over.,2,S01E02,1
613,JERRY,Stolen?,2,S01E02,1
614,ELAINE,(looking Kramer) Someone left door open.,2,S01E02,1
615,JERRY,(to Kramer) left door open?!,2,S01E02,1
616,KRAMER,"Uh, Jer, well know, cookin I, uh, came get spatula...and left door open, cause gonna bring spatula right back!",2,S01E02,1
617,JERRY,"Wait, left lock open door open?",2,S01E02,1
618,KRAMER,(guiltily) door.,2,S01E02,1
619,JERRY,door? left door open?,2,S01E02,1
620,KRAMER,"Yeah, well, gonna bring spatula right back.",2,S01E02,1
621,JERRY,"Yeah, and?",2,S01E02,1
622,KRAMER,"Well, got caught up... watching soap opera. Bold Beautiful.",2,S01E02,1
623,JERRY,door wide open?,2,S01E02,1
624,KRAMER,Wide open!,2,S01E02,1
625,JERRY,(to Elaine) you?,2,S01E02,1
626,ELAINE,Bloomingdales... waiting shower heat up.,2,S01E02,1
627,KRAMER,"Look, Jerry, Im sorry, Im uh- insurance, right buddy?",2,S01E02,1
628,JERRY,No.,2,S01E02,1
629,KRAMER,(shocked) insurance?,2,S01E02,1
630,JERRY,spent money Clapgo D-29. impenetrable lock market today. one design flaw. door... (Jerry pushes door shut.) ...MUST CLOSED!!,2,S01E02,1
631,KRAMER,"Jerry! Im gonna find stuff. Im gonna solve it, Im case, buddy, Im case.",2,S01E02,1
632,JERRY,"Yeah, dont investigate, dont pay back, accident.",2,S01E02,1
633,KRAMER,(theatrical) made mistake.,2,S01E02,1
634,ELAINE,things happen.,2,S01E02,1
635,KRAMER,Im human.,2,S01E02,1
636,JERRY,way.,2,S01E02,1
638,ELAINE,Answering machine.,2,S01E02,1
639,JERRY,"(disappointed) Answering machine. (jovially) Oh, hate idea somebody returning calls.",2,S01E02,1
641,JERRY,joke.,2,S01E02,1
643,JERRY,ever find anything?,2,S01E02,1
645,JERRY,"Well, thanks anyway.",2,S01E02,1
647,ELAINE,didnt get joke either.,2,S01E02,1
648,JERRY,crook machine. messages arent him. Hes crook. would answer- (Jerry gives explanation turns around see George standing behind him.) get here?,2,S01E02,1
650,JERRY,Again?,2,S01E02,1
651,GEORGE,dont know put this.,2,S01E02,1
652,ELAINE,"Yeah, tell im George.",2,S01E02,1
653,JERRY,(to Elaine) would still wanna move here?,2,S01E02,1
654,ELAINE,Yes! dont understand. Im living Ethel Merman without talent.,2,S01E02,1
655,JERRY,"(to George) uh, apartment still available?",2,S01E02,1
656,JERRY,"got ripped the...18th time? now, first couple times go it, upsetting first reaction one friends say, Call police. really call police. think yourself, know, watch TV, think, Yeah, Im calling police. Stakeouts, manhunts... Im gonna see real action. Right, think that. So, police come house, fill Report. give Copy. Now, unless give crook copy, dont really think gonna crack case, you? like Batman, theres three crooks city everybody pretty much knows, are. crooks even go trouble come theme careers anymore. makes lot tougher spot. lose sony? could Penguin. think round up, hes dressed like PENGUIN! find him, hes PENGUIN!",2,S01E02,1
657,ELAINE,"Oh, well, come on. apartment, home! place live. Oooh, fireplace, kidding me! work?",2,S01E02,1
658,GEORGE,"didnt know fireplace. fireplace, that's incredible.",2,S01E02,1
659,JERRY,get wood here?,2,S01E02,1
660,ELAINE,deliver it.,2,S01E02,1
661,JERRY,deliver wood?,2,S01E02,1
662,ELAINE,Yeah.,2,S01E02,1
663,JERRY,tip wood guy?,2,S01E02,1
664,GEORGE,didnt know fireplace.,2,S01E02,1
665,ELAINE,Look! Look at- look this! Theres garden.,2,S01E02,1
666,GEORGE,garden! cant believe theres garden!,2,S01E02,1
667,JERRY,Would get gardener?,2,S01E02,1
668,ELAINE,"Yeah, get gardener.",2,S01E02,1
669,JERRY,tip him?,2,S01E02,1
670,ELAINE,can.,2,S01E02,1
671,GEORGE,(to Elaine) dont tip gardener!,2,S01E02,1
672,ELAINE,tip gardener.,2,S01E02,1
673,GEORGE,dont need gardener.,2,S01E02,1
674,ELAINE,"Jerry, barbecue back here.",2,S01E02,1
675,JERRY,deliver coal?,2,S01E02,1
676,ELAINE,"Sure, its...probably guy, delivers wood.",2,S01E02,1
677,JERRY,"Oh, gotta tip him.",2,S01E02,1
678,ELAINE,"Oh, damn, place incredible, look great light!",2,S01E02,1
679,JERRY,dont plants.,2,S01E02,1
680,GEORGE,plants. (snorts),2,S01E02,1
681,ELAINE,"Jerry, look closet! Look this! Im walking it! (Elaine walks closet.) walk-in. believe it? Im nuts this, think?",2,S01E02,1
682,JERRY,"like that. (He opens closet. Elaine walks angry look.) think, George?",2,S01E02,1
683,GEORGE,decision.,2,S01E02,1
684,JERRY,"Im takin it, Im takin place. Im gonna take it, gonna new place. Im livin here...Im movin.",2,S01E02,1
685,ELAINE,(laughing joy) movin? means Im movin. (She hugs Jerry.) Geeeeee (to George) isnt incredible!,2,S01E02,1
686,GEORGE,(unenthusiastic) Congratulations.,2,S01E02,1
687,ELAINE,couch?,2,S01E02,1
688,JERRY,like couch? Ill tell Im gonna do.,2,S01E02,1
689,ELAINE,What?,2,S01E02,1
690,JERRY,"Youre movin in, youre good friend, wanna start right foot. Give me...a hundred fifty dollars. (Elaine shocked, Jerry opens door hall.) Get outta right now, take door, dont even wanna see it, go, get out.",2,S01E02,1
691,ELAINE,hundred fifty dollars? hundred fifty dollars what? couch?,2,S01E02,1
692,JERRY,Yeah!,2,S01E02,1
693,ELAINE,couch?!,2,S01E02,1
694,JERRY,"Okay, tell me. worth?",2,S01E02,1
695,ELAINE,"Okay, uh, Ill tell what. could go high uh... (She takes closer look couch.) dont know, maybe...twenty dollars?",2,S01E02,1
696,JERRY,Yeah?,2,S01E02,1
697,GEORGE,"(from intercom) Yeah, George.",2,S01E02,1
698,JERRY,"Come up. (Jerry presses second button opens apartment door. walks back couch.) Oh, right, forget it, Im gonna take now... (He picks cushions.) Im gonna pack cushions right now...",2,S01E02,1
699,ELAINE,"Okay okay okay okay, win. Forty dollars.",2,S01E02,1
700,JERRY,"(continuing unphased) wanna get end, cause wanna get hall.",2,S01E02,1
701,ELAINE,"Fifty dollars, okay? Fifty dollars, right?",2,S01E02,1
702,JERRY,Fifty dollars?,2,S01E02,1
703,ELAINE,Uh-huh.,2,S01E02,1
704,JERRY,Thank much.,2,S01E02,1
705,ELAINE,Thank much.,2,S01E02,1
706,GEORGE,"Hey, whats goin on?",2,S01E02,1
707,ELAINE,bought Jerrys couch fifty dollars.,2,S01E02,1
708,JERRY,"(to George) bring lease? (George takes lease inside pocket hands Jerry.) right, gee, three years, kinda seems like long time.",2,S01E02,1
709,GEORGE,"(frantic) Oh, Jerry Jerry Jerry Jerry Jerry, listen, if, feeling uncomfortable all, all. feel like take it.",2,S01E02,1
710,JERRY,Why?,2,S01E02,1
711,GEORGE,"youre second thoughts, didnt want it, dont worry uh, know, I, I...I could take it, know.",2,S01E02,1
712,JERRY,could take it? want it?,2,S01E02,1
713,GEORGE,"No, dont want it. want it, dont want it.",2,S01E02,1
714,JERRY,want it.,2,S01E02,1
715,GEORGE,"I, want dont want it.",2,S01E02,1
716,JERRY,said wanted it!,2,S01E02,1
717,GEORGE,"No, Im saying, situation arose didnt want it, might take it.",2,S01E02,1
718,JERRY,take it.,2,S01E02,1
719,GEORGE,take it?,2,S01E02,1
720,JERRY,take it?,2,S01E02,1
721,GEORGE,apartment!,2,S01E02,1
722,JERRY,"want now, want it?",2,S01E02,1
723,ELAINE,"Excuse me, uh, dont mean cause trouble here, George, take it, take place?",2,S01E02,1
724,GEORGE,"Yes, taking it.",2,S01E02,1
725,JERRY,I...am taking it.,2,S01E02,1
726,ELAINE,"Well, one better damn well take it!",2,S01E02,1
727,JERRY,"Well, whaddaya wanna here?",2,S01E02,1
728,GEORGE,"I, dont know.",2,S01E02,1
729,JERRY,wanna flip coin?,2,S01E02,1
730,GEORGE,"flips? Youll flip, Ill call.",2,S01E02,1
731,JERRY,"Okay, fine. (Jerry takes coin pocket.) official flip. crying, guilt, winner takes thats it. Agreed?",2,S01E02,1
732,GEORGE,Im good.,2,S01E02,1
733,ELAINE,"dont know, root for, Georges place carpeting.",2,S01E02,1
734,JERRY,"right, call air.",2,S01E02,1
735,GEORGE,catchin.,2,S01E02,1
736,JERRY,no.,2,S01E02,1
737,GEORGE,Flip it.,2,S01E02,1
738,GEORGE,Heads!,2,S01E02,1
739,JERRY,Tails!,2,S01E02,1
740,GEORGE,"No, hit table, hit table.",2,S01E02,1
741,JERRY,what?,2,S01E02,1
742,GEORGE,"Interference! cant count that! Come on, crazy?! coin cannot touch anything, affects it.",2,S01E02,1
743,JERRY,didnt call interference!,2,S01E02,1
744,GEORGE,dont call that! Thats rule!,2,S01E02,1
745,JERRY,dont believe this.,2,S01E02,1
746,GEORGE,"Oh oh oh, right, fine, Jerry, win. Take it, take it!",2,S01E02,1
747,JERRY,"dont wanna win like this! Elaine, think?",2,S01E02,1
748,ELAINE,Id better not.,2,S01E02,1
749,JERRY,"Well, Ill tell what. Ill choose it. Straight choose, three takes it, disputes...thats it, gotta win three.",2,S01E02,1
750,GEORGE,Okay. (They walk around other.) OK. Ill choose you. Whaddaya want?,2,S01E02,1
751,JERRY,Odds.,2,S01E02,1
752,GEORGE,want evens.,2,S01E02,1
753,JERRY,Good.,2,S01E02,1
754,GEORGE,got odds.,2,S01E02,1
755,JERRY,got evens.,2,S01E02,1
756,GEORGE,"Right, ready?",2,S01E02,1
757,JERRY,apartment.,2,S01E02,1
759,JERRY,Mine!,2,S01E02,1
761,JERRY,Mine!,2,S01E02,1
763,GEORGE,Mine!,2,S01E02,1
765,GEORGE,Congratulations...congratulations.,2,S01E02,1
766,JERRY,Thanks.,2,S01E02,1
767,GEORGE,I'm gonna...wash. (George walks bathroom; screaming) PUT TWO? PUT TWO?,2,S01E02,1
768,KRAMER,"Jerry, think Im something. think found stuff. know Englishman lives hall?",2,S01E02,1
769,JERRY,Yeah.,2,S01E02,1
770,KRAMER,last couple days hes acting strange. think hes avoiding me.,2,S01E02,1
771,JERRY,Hard imagine.,2,S01E02,1
772,KRAMER,"Yeah! get got elevator tested him, tested him, like I...this said him, like I, like this, went, Oh, way, know stuff.",2,S01E02,1
773,KRAMER,"..you know, casually,",2,S01E02,1
774,JERRY,Right.,2,S01E02,1
775,KRAMER,(cont'd) gonna take confidence.,2,S01E02,1
776,ELAINE,say?,2,S01E02,1
777,KRAMER,stuff?,2,S01E02,1
778,JERRY,"Ooh, (to Elaine) case closed!",2,S01E02,1
779,KRAMER,"No, dont understand, see, swallowed. See, guy, swallowed. Oh, nervous something! Now, Im gonna go there, Im gonna borrow tea. dont get back five minutes, maybe youd better call police.",2,S01E02,1
780,JERRY,"Okay, starting...NOW!",2,S01E02,1
781,KRAMER,Yeah!,2,S01E02,1
782,JERRY,"One problems life youre kid, certain way working disagreements. laws work adult world. One main ways kids resolve dispute calling it. One says, got front seat wanted front seat! called it. kid knows hes got nothing say called it. do? Kid Court Law, holds up. Honour, client ask front seat judge would go, call it? Well no, didnt call- BANG! (Jerry imitates judge banging gavel.) call it, case closed. Objection overruled.",2,S01E02,1
